🕘️更新时间,#genre#
CCTV-5+,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-5plusH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-5+,http://c.qrjcwy.eu.org:8099/udp/232.0.0.93:8750
CCTV-5+,http://107.150.60.122/live/cctv5p.m3u8
CCTV-5+,http://207.56.13.146:81/cdnlive/cctv5p.m3u8
CCTV-5+,http://121.10.7.16:4000/udp/239.77.1.31:5146
CCTV-5+,http://58.35.95.16:20009/rtp/233.18.204.67:5140
CCTV-5+,http://121.10.7.16:4000/udp/239.77.0.87:5146
CCTV-5+,http://123.112.173.60:4022/rtp/239.3.1.130:8004
CCTV-5+,http://222.92.158.109:9889/rtp/239.49.8.18:9610
CCTV-6,http://c.qrjcwy.eu.org:8099/udp/232.0.0.194:9206
CCTV-6,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.172:1234
CCTV-6,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-6H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-6,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd
CCTV-6,http://207.56.13.146:81/cdnlive/cctv6.m3u8
CCTV-6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub
CCTV-6,http://107.150.60.122/live/cctv6hd.m3u8
CCTV-6,http://183.222.15.202:4321/rtp/239.11.0.102:5140
CCTV-6,http://223.86.170.98:4500/rtp/239.11.0.102:5140
CCTV-6,http://112.115.49.181:4915/rtp/239.200.200.21:9020
CCTV-7,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.136:1234
CCTV-7,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-7H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-7,http://c.qrjcwy.eu.org:8099/udp/232.0.0.133:9146
CCTV-7,http://107.150.60.122/live/cctv7hd.m3u8
CCTV-7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd
CCTV-7,http://207.56.13.146:81/cdnlive/cctv7.m3u8
CCTV-7,http://58.35.95.16:20009/rtp/233.18.204.73:5140
CCTV-7,http://14.145.187.131:4022/udp/239.77.0.138:5146
CCTV-7,http://183.222.15.202:4321/rtp/239.11.0.110:5140
CCTV-7,http://223.86.170.98:4500/rtp/239.11.0.110:5140
CCTV-8,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-8H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-8,http://c.qrjcwy.eu.org:8099/udp/232.0.0.28:8710
CCTV-8,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.173:1234
CCTV-8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd
CCTV-8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV-8,http://207.56.13.146:81/cdnlive/cctv8.m3u8
CCTV-8,http://58.35.123.183:3333/rtp/233.18.204.74:5140
CCTV-8,http://58.35.95.16:20009/rtp/233.18.204.74:5140
CCTV-8,http://183.222.15.202:4321/rtp/239.11.0.103:5140
CCTV-8,http://121.10.7.16:4000/udp/239.77.0.172:5146
CCTV-9,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.137:1234
CCTV-9,http://c.qrjcwy.eu.org:8099/udp/232.0.0.134:9148
CCTV-9,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-9H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-9,http://207.56.13.146:81/cdnlive/cctv9.m3u8
CCTV-9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd
CCTV-9,http://107.150.60.122/live/cctv9hd.m3u8
CCTV-9,http://58.35.95.16:20009/rtp/233.18.204.75:5140
CCTV-9,http://183.222.15.202:4321/rtp/239.11.0.111:5140
CCTV-9,http://223.86.170.98:4500/rtp/239.11.0.111:5140
CCTV-9,http://106.111.244.12:58099/rtp/239.49.8.53:9814
CCTV-10,http://c.qrjcwy.eu.org:8099/udp/232.0.0.135:9150
CCTV-10,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-10H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-10,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.138:1234
CCTV-10,http://107.150.60.122/live/cctv10hd.m3u8
CCTV-10,http://207.56.13.146:81/cdnlive/cctv10.m3u8
CCTV-10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV-10,http://bztv.tvbus.cc:8081/cdnlive/cctv10.m3u8
CCTV-10,http://183.222.15.202:4321/rtp/239.11.0.112:5140
CCTV-10,http://222.92.158.109:9889/rtp/239.49.8.134:6000
CCTV-10,http://121.10.7.16:4000/udp/239.77.0.134:5146
CCTV-11,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-11-H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-11,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.178:1234
CCTV-11,http://c.qrjcwy.eu.org:8099/udp/232.0.0.168:9340
CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd
CCTV-11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
CCTV-11,http://207.56.13.146:81/cdnlive/cctv11.m3u8
CCTV-11,http://107.150.60.122/live/cctv11hd.m3u8
CCTV-11,http://204.12.221.218:8181/3m1080p/cctv11.m3u8
CCTV-11,http://121.10.7.16:4000/udp/239.77.1.238:5146
CCTV-11,http://123.112.173.60:4022/rtp/239.3.1.152:8120
CCTV-12,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.139:1234
CCTV-12,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-12H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-12,http://c.qrjcwy.eu.org:8099/udp/232.0.0.136:9152
CCTV-12,http://207.56.13.146:81/cdnlive/cctv12.m3u8
CCTV-12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd
CCTV-12,http://107.150.60.122/live/cctv12hd.m3u8
CCTV-12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub
CCTV-12,http://183.222.15.202:4321/rtp/239.11.0.113:5140
CCTV-12,http://58.35.95.16:20009/rtp/233.18.204.78:5140
CCTV-12,http://223.86.170.98:4500/rtp/239.11.0.113:5140
CCTV-13,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-xw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-13,http://c.qrjcwy.eu.org:8099/udp/232.0.0.146:9112
CCTV-13,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.15:1234
CCTV-13,http://207.56.13.146:81/cdnlive/cctv13.m3u8
CCTV-13,http://107.150.60.122/live/cctv13hd.m3u8
CCTV-13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd
CCTV-13,http://183.222.15.202:4321/rtp/239.11.0.24:5140
CCTV-13,http://223.86.170.98:4500/rtp/239.11.0.24:5140
CCTV-13,http://106.111.244.12:58099/rtp/239.49.8.109:8000
CCTV-13,http://222.92.158.109:9889/rtp/239.49.0.196:8000
CCTV-14,http://c.qrjcwy.eu.org:8099/udp/232.0.0.137:9154
CCTV-14,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-14H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-14,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.140:1234
CCTV-14,http://107.150.60.122/live/cctv14hd.m3u8
CCTV-14,http://207.56.13.146:81/cdnlive/cctv14.m3u8
CCTV-14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd
CCTV-14,http://121.10.7.16:4000/udp/239.77.1.161:5146
CCTV-14,http://58.35.95.16:20009/rtp/233.18.204.80:5140
CCTV-14,http://58.35.123.183:3333/rtp/233.18.204.80:5140
CCTV-14,http://14.145.187.131:4022/udp/239.77.1.161:5146
CCTV-15,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-15-yyH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-15,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.179:1234
CCTV-15,http://c.qrjcwy.eu.org:8099/udp/232.0.0.169:9342
CCTV-15,http://107.150.60.122/live/cctv15hd.m3u8
CCTV-15,http://207.56.13.146:81/cdnlive/cctv15.m3u8
CCTV-15,http://204.12.221.218:8181/3m1080p/cctv15.m3u8
CCTV-15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd
CCTV-15,http://173.208.212.130:8181/1080p/cctv15.m3u8
CCTV-15,http://183.222.15.202:4321/rtp/239.11.0.26:5140
CCTV-15,http://121.10.7.16:4000/udp/239.77.1.239:5146
CCTV-16,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-16_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-16,http://c.qrjcwy.eu.org:8099/udp/232.0.0.36:8694
CCTV-16,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.182:1234
CCTV-16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV-16,http://58.35.95.16:20009/rtp/233.18.204.215:5140
CCTV-16,http://112.115.49.181:4915/rtp/239.200.200.194:8780
CCTV-16,http://106.111.244.12:58099/rtp/239.49.0.109:8000
CCTV-16,http://58.35.95.16:20009/rtp/233.18.204.82:5140
CCTV-16,http://121.10.7.16:4000/udp/239.77.0.165:5146
CCTV-16,http://58.35.95.16:20009/rtp/233.18.204.114:5140
CCTV-17,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.230:1234
CCTV-17,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/CCTV-17_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
CCTV-17,http://c.qrjcwy.eu.org:8099/udp/232.0.0.63:8686
CCTV-17,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd
CCTV-17,http://107.150.60.122/live/cctv17hd.m3u8
CCTV-17,http://14.145.187.131:4022/udp/239.77.1.121:5146
CCTV-17,http://58.35.95.16:20009/rtp/233.18.204.83:5140
CCTV-17,http://121.10.7.16:4000/udp/239.77.1.121:5146
CCTV-17,http://223.86.170.98:4500/rtp/239.11.0.107:5140
CCTV-17,http://123.112.173.60:4022/rtp/239.3.1.151:8144
CCTV-4K,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.167:1234
CCTV-4K,http://107.150.60.122/live/cctv4k.m3u8
CCTV-4K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4k
CCTV-4K,http://58.35.95.16:20009/rtp/233.18.204.204:5140
CCTV-4K,http://121.10.7.16:4000/udp/239.77.0.174:5146
CCTV-4K,http://121.10.7.16:4000/udp/239.77.0.194:5146
CCTV-4K,http://58.35.95.16:20009/rtp/233.18.204.188:5140
CCTV-4K,http://182.135.66.163:1888/rtp/239.94.0.20:5140
CCTV-4K,http://182.135.66.163:18888/rtp/239.94.0.20:5140
CCTV-4K,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub
CCTV-8K,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8k
CCTV-8K,http://107.150.60.122/live/cctv8k.m3u8
CCTV-8K,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub
CETV-1,http://c.qrjcwy.eu.org:8099/udp/232.0.0.192:9202
CETV-1,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.212:1234
CETV-1,http://fn.gcl.de5.net:5908/gsh950428/923287154
CETV-1,http://58.35.95.16:20009/rtp/233.18.204.98:5140
CETV-1,http://121.10.7.16:4000/udp/239.77.1.222:5146
CETV-1,http://183.222.15.202:4321/rtp/239.11.0.139:5140
CETV-1,http://223.86.170.98:4500/rtp/239.11.0.139:5140
CETV-1,http://123.112.173.60:4022/rtp/239.3.1.57:8152
CETV-1,http://222.92.158.109:9889/rtp/239.49.8.115:8000
CETV-1,http://106.111.244.12:58099/rtp/239.49.8.115:8000
CETV-2,http://fn.gcl.de5.net:5908/gsh950428/923287211
CETV-2,http://c.qrjcwy.eu.org:8099/udp/232.0.0.98:8612
CETV-2,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.238:1234
CETV-2,http://183.222.15.202:4321/rtp/239.11.0.246:5140
CETV-2,http://223.86.170.98:4500/rtp/239.11.0.246:5140
CETV-2,http://123.112.173.60:4022/rtp/239.3.1.54:4120
CETV-2,http://by4.nty.tv189.cn/live/tm-yszgjy2-4000k.m3u8
CETV-2,http://182.135.66.163:1888/rtp/239.94.2.228:5140
CETV-2,http://182.135.66.163:18888/rtp/239.94.2.228:5140
CETV-2,http://114.243.99.254:8888/rtp/239.3.1.54:4120
CETV-3,http://107.150.60.122/live/cetv3.m3u8
CETV-3,http://183.222.15.202:4321/rtp/239.11.0.247:5140
CETV-3,http://223.86.170.98:4500/rtp/239.11.0.247:5140
CETV-4,http://c.qrjcwy.eu.org:8099/udp/232.0.0.175:9354
CETV-4,http://fn.gcl.de5.net:5908/gsh950428/923287339
CETV-4,http://183.222.15.202:4321/rtp/239.11.0.248:5140
CETV-4,http://58.35.95.16:20009/rtp/233.18.204.111:5140
CETV-4,http://223.86.170.98:4500/rtp/239.11.0.248:5140
CETV-4,http://182.135.66.163:18888/rtp/239.94.1.20:5140
CETV-4,http://182.135.66.163:1888/rtp/239.94.1.20:5140
CETV-4,http://106.111.244.12:58099/rtp/239.49.0.125:8000
CETV-4,http://222.92.158.109:9889/rtp/239.49.0.125:8000
CETV-4,http://112.115.49.181:4915/rtp/239.200.201.122:8784
CGTN,http://fn.gcl.de5.net:5908/gsh950428/609017205
CGTN,http://c.qrjcwy.eu.org:8099/udp/232.0.0.201:9220
CGTN,http://183.222.15.202:4321/rtp/239.11.0.138:5140
CGTN,http://223.86.170.98:4500/rtp/239.11.0.138:5140
CGTN,http://wan1.tangwudi.cc:47859/udp/239.94.0.40:5140
CGTN,http://wan1.tangwudi.cc:47859/udp/239.94.0.22:5140
CGTN,http://182.135.66.163:18888/rtp/239.94.2.164:5140
CGTN,http://182.135.66.163:1888/rtp/239.94.2.164:5140
CGTN阿拉伯语,http://c.qrjcwy.eu.org:8099/udp/232.0.0.8:8664
CGTN阿拉伯语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.43:1234
CGTN阿拉伯语,http://fn.gcl.de5.net:5908/gsh950428/609154345
CGTN阿拉伯语,http://121.10.7.16:4000/udp/239.253.43.200:5146
CGTN阿拉伯语,http://123.112.173.60:4022/rtp/239.3.1.219:4220
CGTN阿拉伯语,http://14.145.187.131:4022/udp/239.253.43.200:5146
CGTN阿拉伯语,http://175.0.71.111:8888/udp/239.76.246.97:1234
CGTN阿拉伯语,http://113.221.59.169:4000/udp/239.76.246.97:1234
CGTN阿拉伯语,http://113.221.59.169:4000/udp/239.76.253.97:9000
CGTN阿拉伯语,http://175.0.71.111:8888/udp/239.76.253.97:9000
CGTN西班牙语,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.6:1234
CGTN西班牙语,http://fn.gcl.de5.net:5908/gsh950428/609006450
CGTN西班牙语,http://c.qrjcwy.eu.org:8099/udp/232.0.0.191:9200
CGTN西班牙语,http://121.10.7.16:4000/udp/239.77.0.221:5146
CGTN西班牙语,http://123.112.173.60:4022/rtp/239.3.1.217:4220
CGTN西班牙语,http://175.0.71.111:8888/udp/239.76.253.88:9000
CGTN西班牙语,http://175.0.71.111:8888/udp/239.76.246.88:1234
CGTN西班牙语,http://14.145.187.131:4022/udp/239.77.0.221:5146
CGTN西班牙语,http://113.221.59.169:4000/udp/239.76.246.88:1234
CGTN西班牙语,http://112.115.49.181:4915/udp/239.200.201.184:4220

☘️央视付费频道,#genre#
风云音乐,http://c.qrjcwy.eu.org:8099/udp/232.0.0.108:9288
风云音乐,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.47:1234
风云音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyyy
风云音乐,http://107.150.60.122/live/fyyy.m3u8
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
风云音乐,http://121.10.7.16:4000/udp/239.253.43.6:5146
风云音乐,http://58.35.95.16:20009/rtp/233.18.204.185:5140
风云音乐,http://60.30.67.44:8834/rtp/225.1.2.176:5002
风云音乐,http://124.165.232.26:8082/rtp/226.0.2.220:9672
风云音乐,http://60.30.67.45:8834/rtp/225.1.2.176:5002
风云剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.52:8610
风云剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.45:1234
风云剧场,http://107.150.60.122/live/fyjc.m3u8
风云剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyjc
风云剧场,http://121.10.7.16:4000/udp/239.253.43.16:5146
风云剧场,http://58.35.95.16:20009/rtp/233.18.204.183:5140
风云剧场,http://60.30.67.45:8834/rtp/225.1.2.174:5002
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
风云剧场,http://60.30.67.44:8834/rtp/225.1.2.174:5002
风云剧场,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637101_dlna.m3u8
风云足球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.52:1234
风云足球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.90:9286
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
风云足球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fyzq
风云足球,http://58.35.95.16:20009/rtp/233.18.204.176:5140
风云足球,http://121.10.7.16:4000/udp/239.253.43.14:5146
风云足球,http://107.150.60.122/live/fyzq.m3u8
风云足球,http://60.30.67.45:8834/rtp/225.1.2.168:5002
风云足球,http://60.30.67.44:8834/rtp/225.1.2.168:5002
风云足球,http://183.203.166.28:9003/hls/10007/index.m3u8
央视文化精品,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.56:1234
央视文化精品,http://c.qrjcwy.eu.org:8099/udp/232.0.0.107:8698
央视文化精品,http://107.150.60.122/live/ysjp.m3u8
央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
央视文化精品,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ysjp
央视文化精品,http://58.35.95.16:20009/rtp/233.18.204.186:5140
央视文化精品,http://121.10.7.16:4000/udp/239.253.43.13:5146
央视文化精品,http://112.115.49.181:4915/rtp/239.200.200.92:8028
央视文化精品,http://60.30.67.44:8834/rtp/225.1.2.177:5002
央视文化精品,http://60.30.67.45:8834/rtp/225.1.2.177:5002
央视台球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.122:9290
央视台球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.60:1234
央视台球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ystq
央视台球,http://121.10.7.16:4000/udp/239.253.43.11:5146
央视台球,http://58.35.95.16:20009/rtp/233.18.204.177:5140
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
央视台球,http://107.150.60.122/live/ystq.m3u8
央视台球,http://60.30.67.44:8834/rtp/225.1.2.170:5002
央视台球,http://60.30.67.45:8834/rtp/225.1.2.170:5002
央视台球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875001_dlna.m3u8
第一剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.147:9132
第一剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.29:1234
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
第一剧场,http://121.10.7.16:4000/udp/239.253.43.15:5146
第一剧场,http://58.35.95.16:20009/rtp/233.18.204.184:5140
第一剧场,http://107.150.60.122/live/dyjc.m3u8
第一剧场,http://60.30.67.45:8834/rtp/225.1.2.175:5002
第一剧场,http://60.30.67.44:8834/rtp/225.1.2.175:5002
第一剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dyjc
第一剧场,http://14.145.187.131:4022/udp/239.253.43.15:5146
怀旧剧场,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.38:1234
怀旧剧场,http://c.qrjcwy.eu.org:8099/udp/232.0.0.204:9226
怀旧剧场,http://121.10.7.16:4000/udp/239.253.43.5:5146
怀旧剧场,http://58.35.95.16:20009/rtp/233.18.204.182:5140
怀旧剧场,http://112.115.49.181:4915/rtp/239.200.200.85:8032
怀旧剧场,http://60.30.67.45:8834/rtp/225.1.2.173:5002
怀旧剧场,http://60.30.67.44:8834/rtp/225.1.2.173:5002
怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
怀旧剧场,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hjjc
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
女性时尚,http://c.qrjcwy.eu.org:8099/udp/232.0.0.120:8858
女性时尚,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.51:1234
女性时尚,http://107.150.60.122/live/nxss.m3u8
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
女性时尚,http://121.10.7.16:4000/udp/239.253.43.8:5146
女性时尚,http://58.35.123.183:3333/rtp/233.18.204.180:5140
女性时尚,http://58.35.95.16:20009/rtp/233.18.204.180:5140
女性时尚,http://14.145.187.131:4022/udp/239.253.43.8:5146
女性时尚,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxss
女性时尚,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874801_dlna.m3u8
高尔夫网球,http://c.qrjcwy.eu.org:8099/udp/232.0.0.215:9248
高尔夫网球,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.243:1234
高尔夫网球,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=gefwq
高尔夫网球,http://107.150.60.122/live/gefwq.m3u8
高尔夫网球,http://58.35.95.16:20009/rtp/233.18.204.181:5140
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
高尔夫网球,http://60.30.67.45:8834/rtp/225.1.2.169:5002
高尔夫网球,http://60.30.67.44:8834/rtp/225.1.2.169:5002
高尔夫网球,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874701_dlna.m3u8
高尔夫网球,http://175.0.71.111:8888/udp/239.76.254.62:9000
电视指南,http://c.qrjcwy.eu.org:8099/udp/232.0.0.162:9124
电视指南,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.237:1234
电视指南,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dszn
电视指南,http://107.150.60.122/live/dszn.m3u8
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
电视指南,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026875101_dlna.m3u8
世界地理,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.63:1234
世界地理,http://c.qrjcwy.eu.org:8099/udp/232.0.0.123:9292
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
世界地理,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sjdl
世界地理,http://121.10.7.16:4000/udp/239.253.43.7:5146
世界地理,http://14.145.187.131:4022/udp/239.253.43.7:5146
世界地理,http://58.35.95.16:20009/rtp/233.18.204.179:5140
世界地理,http://60.30.67.45:8834/rtp/225.1.2.171:5002
世界地理,http://60.30.67.44:8834/rtp/225.1.2.171:5002
世界地理,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874401_dlna.m3u8
兵器科技,http://c.qrjcwy.eu.org:8099/udp/232.0.0.121:8882
兵器科技,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.58:1234
兵器科技,http://121.10.7.16:4000/udp/239.253.43.9:5146
兵器科技,http://58.35.95.16:20009/rtp/233.18.204.178:5140
兵器科技,http://60.30.67.44:8834/rtp/225.1.2.166:5002
兵器科技,http://60.30.67.45:8834/rtp/225.1.2.166:5002
兵器科技,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2026874601_dlna.m3u8
兵器科技,http://113.221.59.169:4000/udp/239.76.254.59:9000
兵器科技,http://175.0.71.111:8888/udp/239.76.254.59:9000
兵器科技,http://14.145.187.131:4022/udp/239.253.43.9:5146
卫生健康,http://38.75.136.137:98/gslb/dsdqpub/wsjk.m3u8?auth=testpub
卫生健康,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=wsjk
卫生健康,http://107.150.60.122/live/wsjk.m3u8
卫生健康,http://43.152.31.17:843/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025637001_dlna.m3u8
发现之旅,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.235:1234
发现之旅,http://fn.gcl.de5.net:5908/gsh950428/624878970
发现之旅,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/fxzl_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
发现之旅,http://c.qrjcwy.eu.org:8099/udp/232.0.0.20:8630
发现之旅,http://107.150.60.122/live/fxzl.m3u8
发现之旅,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=fxzl
老故事,http://fn.gcl.de5.net:5908/gsh950428/884121956
老故事,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.246:1234
老故事,http://c.qrjcwy.eu.org:8099/udp/232.0.0.218:9254
老故事,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/lgs_2000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
老故事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lgs
老故事,http://107.150.60.122/live/lgs.m3u8
老故事,http://8.138.7.223/tv/cwjd.php
老故事,http://120.76.248.139/live/bfgd/4200000635.m3u8
老故事,http://[240e:97d:2000:1109::25]/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
老故事,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
中学生,http://c.qrjcwy.eu.org:8099/udp/232.0.0.47:8676
中学生,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/zxs_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
中学生,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.236:1234
中学生,http://fn.gcl.de5.net:5908/gsh950428/708869532
环球旅游,http://fn.gcl.de5.net:5908/gsh950428/958475356
环球旅游,http://c.qrjcwy.eu.org:8099/udp/232.0.0.29:8706
环球旅游,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.229:1234
环球旅游,http://wan1.tangwudi.cc:47859/udp/239.94.1.147:5140
茶频道,https://porxy.opd.ccwu.cc/live2.rxip.sc96655.com/live/cpd_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1
茶频道,http://c.qrjcwy.eu.org:8099/udp/232.0.0.220:9258
茶频道,http://fb4wd00001.f3322.net:1111/rtp/232.0.0.248:1234
茶频道,http://36.24.201.56:4022/udp/233.50.201.188:5140
茶频道,http://115.207.182.178:8889/udp/233.50.201.188:5140
茶频道,http://thhomes.cn:4000/rtp/239.3.1.165:8001
茶频道,http://wan1.tangwudi.cc:47859/udp/239.94.1.154:5140
茶频道,http://58.35.95.16:20009/rtp/233.18.204.43:5140
茶频道,http://222.92.158.109:9889/rtp/239.49.0.146:8000
茶频道,http://106.111.244.12:58099/rtp/239.49.0.146:8000
