📚音乐📚,#genre#
now爆谷粤,http://iptv.diyp.site/公众号【DIYP】.php?key=gat11&id=7
now爆谷国,http://iptv.diyp.site/公众号【DIYP】.php?key=gat13&id=6
now星影粤,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=10
now星影粤,http://iptv.diyp.site/公众号【DIYP】.php?key=gat11&id=6
now星影国,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=11
now星影国,http://iptv.diyp.site/公众号【DIYP】.php?key=gat13&id=8
now华剧台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=13
now华剧台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat10&id=17
now英超壹台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=15
TVB星河粤,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=4
TVB星河国,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=5
TVB功夫粤,http://iptv.diyp.site/公众号【DIYP】.php?key=gat10&id=12
TVB功夫粤,http://iptv.diyp.site/公众号【DIYP】.php?key=gat13&id=1
TVB功夫国,http://iptv.diyp.site/公众号【DIYP】.php?key=gat10&id=11
TVB功夫国,http://iptv.diyp.site/公众号【DIYP】.php?key=gat13&id=2
TVB黄金翡翠台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=8
HUB娱家,http://iptv.diyp.site/公众号【DIYP】.php?key=gat10&id=9
HUB都会,http://iptv.diyp.site/公众号【DIYP】.php?key=gat10&id=10无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
📚影视📚,#genre#
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://mtw.so/5NPX0U
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
星空卫视,http://118.113.235.197:4022/udp/239.93.1.10:2193
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://60.223.72.132:8005/rtp/226.0.2.240:9820
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://60.223.72.132:8005/rtp/226.0.2.94:8012
CHC影迷电影,http://58.19.38.162:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0


华数轮播01,http://183.237.95.108:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播02,http://183.237.95.108:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播03,http://183.237.95.108:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播04,http://183.237.95.108:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播05,http://183.237.95.108:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播06,http://183.237.95.108:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播07,http://183.237.95.108:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播08,http://183.237.95.108:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播09,http://183.237.95.108:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播10,http://183.237.95.108:9901/tsfile/live/1083_1.m3u8?key=txiptv&playlive=0&authid=0
华数轮播11,http://183.237.95.108:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0

极速经典电影1,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
极速经典电影2,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=2ccc7b4ba29208aaba62dae54cbbd68c&token=cpn-androidmpro-0-20415-b6774b3b3249db17fff84d73c7585c95e780dbccdb08e4bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
极速经典电影3,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
影片放映厅A,http://zby.xjqxz.top/zh02/live.m3u8
国产影院,http://zby.xjqxz.top/live18/live.m3u8
经典喜剧片C,http://zby.xjqxz.top/gcwx3/live.m3u8

凌儿影院✔原,,http://zzy789.xyz/douyu1.php?id=1377142
小宇60帧,,http://zzy789.xyz/douyu1.php?id=323876
恐怖惊悚✔原,,http://zzy789.xyz/douyu1.php?id=96577
電影劇場✔原,,http://zzy789.xyz/douyu1.php?id=7575350
豆瓣高分✔原,,http://zzy789.xyz/douyu1.php?id=8770422
花卷陪看✔原,,http://zzy789.xyz/douyu1.php?id=52787
漫威剧情✔原,,http://zzy789.xyz/douyu1.php?id=6140589
霍格沃茨✔原,,http://zzy789.xyz/douyu1.php?id=8814650
鱼宝恐怖✔原,,http://zzy789.xyz/douyu1.php?id=1165374
鬼片恐怖✔原,,http://zzy789.xyz/douyu1.php?id=2935323
小U-鬼片✔原,,http://zzy789.xyz/douyu1.php?id=96577
菜园惊险✔原,,http://zzy789.xyz/douyu1.php?id=1735337
吃奶滴虫✔原,,http://zzy789.xyz/douyu1.php?id=263824
变种人片✔原,,http://zzy789.xyz/douyu1.php?id=9651304
喜剧电影✔原,,http://zzy789.xyz/douyu1.php?id=9292492
女神电影✔原,,http://zzy789.xyz/douyu1.php?id=747764
华语经典✔原,,http://zzy789.xyz/douyu1.php?id=434971
避风影院✔原,,http://zzy789.xyz/douyu1.php?id=9826611
星星影院✔原,,http://zzy789.xyz/douyu1.php?id=315131
欧美大片✔原,,http://zzy789.xyz/douyu1.php?id=2793084
贝爷影厅✔原,,http://zzy789.xyz/douyu1.php?id=252802
电影轮播,http://zzy789.xyz/douyu1.php?id=5261342
欢乐剧场,http://zzy789.xyz/douyu1.php?id=74374
东方影院,,http://zzy789.xyz/douyu1.php?id=1377142
高分电影,,http://zzy789.xyz/douyu1.php?id=8770422
盗墓电影a,http://zzy789.xyz/douyu1.php?id=1165374
欧美大片,http://zzy789.xyz/douyu1.php?id=2793084
欧美大片1,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
好莱坞大片,http://zzy789.xyz/douyu1.php?id=434971
神乐剧院,http://zzy789.xyz/douyu1.php?id=122402
冰冰小剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374
恐怖轮播,http://huanqiuzhibo.cn/manifest/douyu.php?id=218859
粤语电影1,http://8.138.90.107/公众号【睡眼迷离的猫】/douyu.php?id=6566671
粤语电影2,http://8.138.90.107/公众号【睡眼迷离的猫】/douyu.php?id=1226741

武侠影视,http://zzy789.xyz/douyu1.php?id=338759
橙記港剧,http://zzy789.xyz/douyu1.php?id=4549169
老王剧场,http://zzy789.xyz/douyu1.php?id=7476264
帝艺港剧,http://159.75.85.63:35455/yy/1350670730
名著联播,http://zzy789.xyz/douyu1.php?id=6861249
经典剧集,http://zzy789.xyz/douyu1.php?id=2838296
港剧联播1,http://zzy789.xyz/douyu1.php?id=5522351
港剧联播2,http://zzy789.xyz/douyu1.php?id=5261342
贝爷MAX,http://zzy789.xyz/douyu1.php?id=4332
神乐科幻,http://zzy789.xyz/douyu1.php?id=20415
吃米滴虫,http://zzy789.xyz/douyu1.php?id=315457
奶虫影厅,http://zzy789.xyz/douyu1.php?id=263824
贝爷贰厅,http://zzy789.xyz/douyu1.php?id=36337
特辑影院,http://zzy789.xyz/douyu1.php?id=3637778
华语影视,http://zzy789.xyz/douyu1.php?id=3928
神诡奇谈,http://zzy789.xyz/douyu1.php?id=2935323
小U超清,http://zzy789.xyz/douyu1.php?id=96577
小宇超清,http://zzy789.xyz/douyu1.php?id=323876
恐怖剧场http://zzy789.xyz/douyu1.php?id=310926
惊悚诡谲,http://zzy789.xyz/douyu1.php?id=116537
怡宝影视,http://zzy789.xyz/douyu1.php?id=434971
科幻剧场,http://zzy789.xyz/douyu1.php?id=2793084
漫威影院,http://zzy789.xyz/douyu1.php?id=6140589
刀刀影院,http://zzy789.xyz/douyu1.php?id=747764
冰冰影厅,http://maomao.kandiantv.cn/douyu1.php?id=74374
贝贝影视,http://zzy789.xyz/douyu1.php?id=431460
可乐影视,http://maomao.kandiantv.cn/douyu1.php?id=20415
成龙,http://zby.xjqxz.top/cldy/live.m3u8
周星驰,http://zby.xjqxz.top/live12/live.m3u8
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8
刘德华,http://maomao.kandiantv.cn/douyu1.php?id=2516864
电影1,http://zzy789.xyz/douyu1.php?id=7537296
电影2,http://zzy789.xyz/douyu1.php?id=96577
电影3,http://zzy789.xyz/douyu1.php?id=9292492
电影4,http://zzy789.xyz/douyu1.php?id=6566671
电影5,http://zzy789.xyz/douyu1.php?id=36337
电影6,http://zzy789.xyz/douyu1.php?id=3928
电影7,http://zzy789.xyz/douyu1.php?id=434971
电影8,http://zzy789.xyz/douyu1.php?id=1226741
电影9,http://zzy789.xyz/douyu1.php?id=2436390



周星驰,https://cdn.jdshipin.com:8880/huya.php?id=11342412
周星驰-粤语,http://dns.yiandrive.com:15907/huya/11336587
林正英,http://dns.yiandrive.com:15907/huya/11342421
沈腾,http://dns.yiandrive.com:15907/huya/11601968
成龙,http://dns.yiandrive.com:15907/huya/11342386
刘德华,http://dns.yiandrive.com:15907/huya/11342424
李连杰,http://dns.yiandrive.com:15907/huya/11342390
洪金宝,http://dns.yiandrive.com:15907/huya/11279251
周润发,http://dns.yiandrive.com:15907/huya/11342387
梁家辉,http://dns.yiandrive.com:15907/huya/11342429
甄子丹,http://dns.yiandrive.com:15907/huya/11352935
许冠英,http://dns.yiandrive.com:15907/huya/11601972
王晶,http://dns.yiandrive.com:15907/huya/11602058
许氏三杰,http://dns.yiandrive.com:15907/huya/11602033
五福星,http://dns.yiandrive.com:15907/huya/11282233
流浪地球,http://dns.yiandrive.com:15907/huya/880261
搞笑恐怖,http://dns.yiandrive.com:15907/huya/17091681
喜剧专场,http://dns.yiandrive.com:15907/huya/11602044
喜剧电影,http://dns.yiandrive.com:15907/huya/11352897
搞笑喜剧,http://dns.yiandrive.com:15907/huya/11342423
黑帮大片,http://dns.yiandrive.com:15907/huya/11336719
警匪,http://dns.yiandrive.com:15907/huya/11352886
历年贺岁档,http://dns.yiandrive.com:15907/huya/11601986
香港贺岁片,http://dns.yiandrive.com:15907/huya/11601971
飙车,http://dns.yiandrive.com:15907/huya/11352894
经典电影,http://dns.yiandrive.com:15907/huya/11342427
中国功夫,http://dns.yiandrive.com:15907/huya/11352941
高智商罪犯,http://dns.yiandrive.com:15907/huya/11352962
简小熙电影,http://dns.yiandrive.com:15907/huya/11342399
黑帮斗争,http://dns.yiandrive.com:15907/huya/11342419
女神系列,http://dns.yiandrive.com:15907/huya/11336571
快意江湖,http://dns.yiandrive.com:15907/huya/11342435
yoo电影,http://dns.yiandrive.com:15907/huya/11352876
经典女神,http://dns.yiandrive.com:15907/huya/11352909
十一推荐,http://dns.yiandrive.com:15907/huya/11602041
古墓系列,http://dns.yiandrive.com:15907/huya/11352913
动作电影,http://dns.yiandrive.com:15907/huya/11602077
妖孽CC,http://dns.yiandrive.com:15907/huya/11352945
烧脑悬疑,http://dns.yiandrive.com:15907/huya/11352880
玄幻剧场,http://dns.yiandrive.com:15907/huya/11342414
小蘑菇,http://dns.yiandrive.com:15907/huya/11601981
赛车电影,http://dns.yiandrive.com:15907/huya/11279247
玄幻专场,http://dns.yiandrive.com:15907/huya/11352973
经典港剧,http://dns.yiandrive.com:15907/huya/11352965
经典港片,http://dns.yiandrive.com:15907/huya/11602043
国产悬疑,http://dns.yiandrive.com:15907/huya/11342395
七夕特辑,http://dns.yiandrive.com:15907/huya/11352883
世界杯电影,http://dns.yiandrive.com:15907/huya/11352963
搞笑恐怖,http://iptv.com.gerss.cn/huya/11601960
漫威,http://iptv.com.gerss.cn/huya/11602034

逗比动漫,http://zzy789.xyz/douyu1.php?id=562225
林正英片,http://zzy789.xyz/douyu1.php?id=218859
神乐剧场,http://zzy789.xyz/douyu1.php?id=85894
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455
小黛兮影,http://zzy789.xyz/douyu1.php?id=11553944
小宇影院,http://zzy789.xyz/douyu1.php?id=323876
漫威影片,http://zzy789.xyz/douyu1.php?id=6140589
霍格沃茨,http://zzy789.xyz/douyu1.php?id=8814650
贝贝影院,http://zzy789.xyz/douyu1.php?id=431460
美剧连续剧,http://zzy789.xyz/douyu1.php?id=1979257
二战纪实,http://zzy789.xyz/douyu1.php?id=454867
港剧回顾,http://zzy789.xyz/douyu1.php?id=4549169
恐怖电影,http://zzy789.xyz/douyu1.php?id=310926
燕双鹰,http://zzy789.xyz/douyu1.php?id=3439096
科比乔丹,http://zzy789.xyz/douyu1.php?id=8434598
小潘小金,http://zzy789.xyz/douyu1.php?id=8986636
科幻大片,http://zzy789.xyz/douyu1.php?id=9338839
舔狗生活,http://zzy789.xyz/douyu1.php?id=7620081
喜剧港剧,http://zzy789.xyz/douyu1.php?id=4290711
喜剧港剧1,http://zzy789.xyz/douyu1.php?id=5522351
点歌台,http://zzy789.xyz/douyu1.php?id=3870925
粤语电影3,http://zzy789.xyz/douyu1.php?id=1226741
华语经典,http://zzy789.xyz/douyu1.php?id=434971
港台电影,http://zzy789.xyz/douyu1.php?id=3637778
小猪优版剧院,http://zzy789.xyz/douyu1.php?id=10297898
开心锤锤动漫,http://zzy789.xyz/douyu1.php?id=9018297

粤语周星驰,http://huanqiuzhibo.cn/manifest/huya.php?id=11336587
周星驰电影,http://zby.xjqxz.top/live12/live.m3u8
成龙电影台,http://zby.xjqxz.top/cldy/live.m3u8
电影轮播1,http://zby.xjqxz.top/live11/live.m3u8
电影轮播3,http://zby.xjqxz.top/live7/live.m3u8
电影轮播4,http://zby.xjqxz.top/live5/live.m3u8
粤语综艺,,http://zzy789.xyz/douyu1.php?id=7919720
华语经典,,http://zzy789.xyz/douyu1.php?id=434971
吃米滴虫,,http://zzy789.xyz/douyu1.php?id=315457
神乐影片,,http://zzy789.xyz/douyu1.php?id=85894
特辑影院,,http://zzy789.xyz/douyu1.php?id=3637778
漫威影片,,http://zzy789.xyz/douyu1.php?id=6140589
豆瓣高分,,http://zzy789.xyz/douyu1.php?id=8770422
林正英电影1,,http://zzy789.xyz/douyu1.php?id=218859
林正英电影2,,http://zzy789.xyz/douyu1.php?id=7356023
霍格影片,,http://zzy789.xyz/douyu1.php?id=8814650
可乐电影,,http://zzy789.xyz/douyu1.php?id=20415
奶虫恐怖电影,,http://zzy789.xyz/douyu1.php?id=263824
小黛兮影㊣版,,http://zzy789.xyz/douyu1.php?id=11553944
冰冰经典,,http://zzy789.xyz/douyu1.php?id=74374
星爷影院,,http://zzy789.xyz/douyu1.php?id=508118
恐怖惊悚,,http://zzy789.xyz/douyu1.php?id=96577
恐怖经典,,http://zzy789.xyz/douyu1.php?id=1165374
连续剧1,,http://zzy789.xyz/douyu1.php?id=4549169
连续剧2,,http://zzy789.xyz/douyu1.php?id=7623292
斗鱼动画,,http://zzy789.xyz/douyu1.php?id=7528160
斗鱼电影1,,http://zzy789.xyz/douyu1.php?id=2935323
斗鱼电影3,,http://zzy789.xyz/douyu1.php?id=431460
斗鱼电影9,,http://zzy789.xyz/douyu1.php?id=6566671
斗鱼电影10,,http://zzy789.xyz/douyu1.php?id=8475821
斗鱼电影12,,http://zzy789.xyz/douyu1.php?id=2793084
斗鱼电影13,,http://zzy789.xyz/douyu1.php?id=5067952
斗鱼电影15,,http://zzy789.xyz/douyu1.php?id=5033502
斗鱼电影20,,http://zzy789.xyz/douyu1.php?id=323876
斗鱼电影HD3,,http://zzy789.xyz/douyu1.php?id=122402
斗鱼电影HD12,,http://zzy789.xyz/douyu1.php?id=2436390
斗鱼电影HD23,,http://zzy789.xyz/douyu1.php?id=6079455
斗鱼电影HD25,,http://zzy789.xyz/douyu1.php?id=8945323
斗鱼电影HD33,,http://zzy789.xyz/douyu1.php?id=52787
斗鱼电影HD40,,http://zzy789.xyz/douyu1.php?id=1226741
斗鱼搞笑HD1,,http://zzy789.xyz/douyu1.php?id=9220456
斗鱼搞笑HD3,,http://zzy789.xyz/douyu1.php?id=9067836
斗鱼搞笑HD4,,http://zzy789.xyz/douyu1.php?id=9817729
斗鱼搞笑HD5,,http://zzy789.xyz/douyu1.php?id=8737695

📚综合频道📚,#genre#
双流综合频道,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
利州综合频道,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
青神综合频道,http://lmt.scqstv.com/live1/live1.m3u8
乐至综合频道,http://175.155.106.72:89/live1/live1.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江｜钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江｜经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江｜教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江｜民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江｜公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
东方影视,http://182.92.109.190:1668/72/72.php?id=dfys
上海第一财经,http://182.92.109.190:1668/72/72.php?id=dycj
法治天地,http://182.92.109.190:1668/72/72.php?id=fztd
欢笑剧场,http://182.92.109.190:1668/72/72.php?id=hxjc
游戏风云,http://182.92.109.190:1668/72/72.php?id=yxfy
临洮电视台,http://182.92.109.190:1668/72/72.php?id=lttv
江苏城市,http://182.92.109.190:1668/72/72.php?id=jscs
江苏综艺,http://182.92.109.190:1668/72/72.php?id=jszy
江苏影视,http://182.92.109.190:1668/72/72.php?id=jsys
江苏公共新闻,http://182.92.109.190:1668/72/72.php?id=jsggxw
江苏国际,http://182.92.109.190:1668/72/72.php?id=jsgj
江苏教育,http://182.92.109.190:1668/72/72.php?id=jsjy
广东影视,http://182.92.109.190:1668/72/72.php?id=gdys
CBA经典,http://182.92.109.190:1668/72/72.php?id=cbajd
掼蛋精英赛,http://182.92.109.190:1668/72/72.php?id=gdjys
乡村振兴,http://182.92.109.190:1668/72/72.php?id=xczx
幸福中国年,http://182.92.109.190:1668/72/72.php?id=xfzgn
周杰伦现场,http://182.92.109.190:1668/72/72.php?id=zjlxc
最强综艺趴,http://182.92.109.190:1668/72/72.php?id=zqzyp
东方影视,http://z.b.bkpcp.top/m.php?id=shys
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc
庐山电视台,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
汉语,http://218.207.233.111:20321/4.m3u8
藏语,http://218.207.233.111:20321/8.m3u8
嵊州新闻综合,http://play-sh11.quklive.com/live/1626935015913208.m3u8
嵊州新闻综合,http://play-sh11.quklive.com/live/1626935015913208.flv#rtmp://play-sh11.quklive.com/live/1626935015913208
柯桥新闻综合,http://play-a2.quklive.com/live/1640945211435051.m3u8
柯桥新闻综合,http://play-a2.quklive.com/live/1640945211435051.flv#rtmp://play-a2.quklive.com/live/1640945211435051
龙游新闻综合,http://play-sh13.quklive.com/live/1703570877483349.m3u8?auth_key=2028414694-515206b2ec504fa3bc90bb1ec3b0c48e-0-eeeeb3d5a8f8e5415142bf430b916d79
景宁新闻综合,http://play-sh13.quklive.com/live/1644806967279134.m3u8?auth_key=2028414135-4b37fe7ecf6f4bc885be521dce9c5557-0-3e75261655836c9ed51687146268dad4
东阳新闻综合,http://play-sh13.quklive.com/live/1681113308206040.m3u8?auth_key=2028413158-ad2723c5e94045f393c4ccc595b573f9-0-c75b8d81f4470e67519c154e85115a4e
东阳新闻综合,http://play-sh13.quklive.com/live/1681113308206040.m3u8?auth_key=2039922236-68fcd5f137dd498694ee4de7f9c06fba-0-bcd730c5ccab45a34a2193e9a00a9fdd
七星关台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
睢宁综合,https://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
沛县新闻综合,https://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
如东1套,https://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
赣榆新闻综合,https://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
淮阴综合,https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
金湖新闻综合,https://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
滨海新闻综合,https://binhai-tv-hls.cm.jstv.com/binhai-tv/news.m3u8
宿豫综合,https://suyu-tv-replay.cm.jstv.com/suyu-tv/syzhpd.m3u8
赣榆新闻综合频道,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8
沛县新闻综合频道,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
睢宁综合频道,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8
沭阳综合,https://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江综合,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
yMG新闻,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
卡拉玛维,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
卡拉玛依,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
睢宁资讯频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
中国蓝新闻台,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代频道,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭未来频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
方城一套台,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
